Pubmed_ID,Title,Author,Source,Abstract
22539680,Masculine epigenetic sex marks of the CYP19A1/aromatase promoter in genetically male chicken embryonic gonads are resistant to estrogen-induced phenotypic sex conversion.,"Ellis HL, Shioda K, Rosenthal NF, Coser KR, Shioda T","Biol Reprod. 2012 Jul 26;87(1):23, 1-12. doi: 10.1095/biolreprod.112.099747. Print 2012 Jul.","Sex of birds is genetically determined through inheritance of the ZW sex chromosomes (ZZ males and ZW females). Although the mechanisms of avian sex determination remains unknown, the genetic sex is experimentally reversible by in ovo exposure to exogenous estrogens (ZZ-male feminization) or aromatase inhibitors (ZW-female masculinization). Expression of various testis- and ovary-specific marker genes during the normal and reversed gonadal sex differentiation in chicken embryos has been extensively studied, but the roles of sex-specific epigenetic marks in sex differentiation are unknown. In this study, we show that a 170-nt region in the promoter of CYP19A1/aromatase, a key gene required for ovarian estrogen biosynthesis and feminization of chicken embryonic gonads, contains highly quantitative, nucleotide base-level epigenetic marks that reflect phenotypic gonadal sex differentiation. We developed a protocol to feminize ZZ-male chicken embryonic gonads in a highly quantitative manner by direct injection of emulsified ethynylestradiol into yolk at various developmental stages. Taking advantage of this experimental sex reversal model, we show that the epigenetic sex marks in the CYP19A1/aromatase promoter involving DNA methylation and histone lysine methylation are feminized significantly but only partially in sex-converted gonads even when morphological and transcriptional marks of sex differentiation show complete feminization, being indistinguishable from gonads of normal ZW females. Our study suggests that the epigenetic sex of chicken embryonic gonads is more stable than the morphologically or transcriptionally characterized sex differentiation, suggesting the importance of the nucleotide base-level epigenetic sex in gonadal sex differentiation."
21540574,Methylation status of cMHM and expression of sex-specific genes in adult sex-reversed female chickens.,"Yang X, Zheng J, Qu L, Chen S, Li J, Xu G, Yang N",Sex Dev. 2011;5(3):147-54. doi: 10.1159/000327712. Epub 2011 May 3.,"The objective of the current study was to analyze the methylation status of the chicken male hypermethylation (cMHM) region and mRNA expression levels of sex-dependent genes in adult female-to-male sex-reversed chickens. Sex reversal from genetic females into phenotypic males was induced by injection of 1.0 mg fadrozole, an aromatase inhibitor, into fertilized eggs at 3.0 days of incubation. Birds aged 30 weeks were classified into 4 groups according to the histological structure of their gonads and the natural logarithm of the ratio of testosterone to estradiol in serum, namely standard females, slightly sex-reversed females with left ovotestes, highly sex-reversed females with left testes, and standard males. The results showed that methylation of the cMHM amplicon was lowest in the ovaries of standard females and highest in testes of standard males. Methylation levels were significantly higher in the left testes of highly sex-reversed females than in the left ovotestes of slightly sex-reversed females (p < 0.05). Expression analysis of 9 sex-specific genes in the gonad indicated that DMRT1 and HINTZ had a similar expression pattern, with significantly higher levels in standard males as compared to standard females, slightly and highly sex-reversed females (p < 0.05). Expression of FOXL2, AMH, P450arom, SF1, and ERalpha was obviously higher in standard females than in standard males, slightly and highly sex-reversed females (p < 0.05). Expression of SOX9 in standard females was similar to that in slightly sex-reversed females and lower than in highly sex-reversed females and standard males (p < 0.05)."
21389341,Manipulation of estrogen synthesis alters MIR202* expression in embryonic chicken gonads.,"Bannister SC, Smith CA, Roeszler KN, Doran TJ, Sinclair AH, Tizard ML",Biol Reprod. 2011 Jul;85(1):22-30. doi: 10.1095/biolreprod.110.088476. Epub 2011 Mar 9.,"Tissue-specific patterns of microRNA (miRNA) expression contribute to organogenesis during embryonic development. Using the embryonic chicken gonads as a model for vertebrate gonadogenesis, we previously reported that miRNAs are expressed in a sexually dimorphic manner during gonadal sex differentiation. Being male biased, we hypothesised that up-regulation of microRNA 202* (MIR202*) is characteristic of testicular differentiation. To address this hypothesis, we used estrogen modulation to induce gonadal sex reversal in embryonic chicken gonads and analyzed changes in MIR202* expression. In ovo injection of estradiol-17beta at Embryonic Day 4.5 (E4.5) caused feminization of male gonads at E9.5 and reduced MIR202* expression to female levels. Female gonads treated at E3.5 with an aromatase inhibitor, which blocks estrogen synthesis, were masculinized by E9.5, and MIR202* expression was increased. Reduced MIR202* expression correlated with reduced expression of the testis-associated genes DMRT1 and SOX9, and up-regulation of ovary-associated genes FOXL2 and CYP19A1 (aromatase). Increased MIR202* expression correlated with down-regulation of FOXL2 and aromatase and up-regulation of DMRT1 and SOX9. These results confirm that up-regulation of MIR202* coincides with testicular differentiation in embryonic chicken gonads."
19996552,Differential development of sex-related characters of chickens from the GSP and PNP/DO inbred lines after left ovariectomy.,"Valdez MB Jr, Mizutani M, Kinoshita K, Fujiwara A, Yazawa H, Shimada K, Namikawa T, Yamagata T",J Reprod Dev. 2010 Feb;56(1):154-61. doi: 10.1262/jrd.09-156s. Epub 2009 Dec 9.,"To elucidate strain differences in the sex reversal of genetic females to phenotypic males, GSP and PNP/DO females were left ovariectomized (ovx) between one to three days after hatching, and the degree of masculinization based on sex-related characters, histological analysis of the right gonad and hormone assay were assessed at one year of age. The GSP and PNP/DO inbred lines were both derived from the Fayoumi breed and are only differentiated based on the red blood cell antigen type carried by each inbred line. Combs and wattles were found to be significantly bigger (P<0.05) in the GSP ovx compared with the PNP/DO ovx chickens, although male plumage patterns were more pronounced in the PNP/DO ovx. Spurs were observed both in the GSP and PNP/DO ovx chickens with no significant difference (P>0.05) in length compared with the respective male controls, and body weight was not significantly different (P>0.05) compared with the female controls. The weight of the right gonad was significantly heavier (P<0.05) in the GSP ovx than in the PNP/DO ovx. Positive correlations were found in the sex-related characters as well as the plasma testosterone level and right gonad weight in both the GSP and PNP/DO ovx chickens, but not in the spur length, which showed a negative correlation in the PNP/DO ovx chickens. Histological analysis revealed that the right gonads of the PNP/DO ovx chickens were morphologically developed compared with the GSP ovx chickens, which showed more advance stages of spermatogenesis. It could be inferred that PNP/DO females that exhibit a hereditary persistent right oviduct are more responsive to the masculinizing effect of ovariectomy compared with GSP females, suggesting that genetic background may have a possible contribution to the degree of masculinization and subsequent development of sex related characters."
19819582,Sex determination: the power of DMRT1.,Koopman P,Trends Genet. 2009 Nov;25(11):479-81. doi: 10.1016/j.tig.2009.09.009. Epub 2009 Oct 12.,"DMRT1, a mammalian gene related to sex-determining genes in flies and nematodes, is located in a region of the human genome that is important for sex development. This suggests that a common thread might run through the evolution of sex-determining mechanisms from worms to humans. New data show that DMRT1 can cause sex reversal in chickens, adding support to this hypothesis."
19710650,The avian Z-linked gene DMRT1 is required for male sex determination in the chicken.,"Smith CA, Roeszler KN, Ohnesorg T, Cummins DM, Farlie PG, Doran TJ, Sinclair AH",Nature. 2009 Sep 10;461(7261):267-71. doi: 10.1038/nature08298. Epub 2009 Aug 26.,"Sex in birds is chromosomally based, as in mammals, but the sex chromosomes are different and the mechanism of avian sex determination has been a long-standing mystery. In the chicken and all other birds, the homogametic sex is male (ZZ) and the heterogametic sex is female (ZW). Two hypotheses have been proposed for the mechanism of avian sex determination. The W (female) chromosome may carry a dominant-acting ovary determinant. Alternatively, the dosage of a Z-linked gene may mediate sex determination, two doses being required for male development (ZZ). A strong candidate avian sex-determinant under the dosage hypothesis is the conserved Z-linked gene, DMRT1 (doublesex and mab-3-related transcription factor 1). Here we used RNA interference (RNAi) to knock down DMRT1 in early chicken embryos. Reduction of DMRT1 protein expression in ovo leads to feminization of the embryonic gonads in genetically male (ZZ) embryos. Affected males show partial sex reversal, characterized by feminization of the gonads. The feminized left gonad shows female-like histology, disorganized testis cords and a decline in the testicular marker, SOX9. The ovarian marker, aromatase, is ectopically activated. The feminized right gonad shows a more variable loss of DMRT1 and ectopic aromatase activation, suggesting differential sensitivity to DMRT1 between left and right gonads. Germ cells also show a female pattern of distribution in the feminized male gonads. These results indicate that DMRT1 is required for testis determination in the chicken. Our data support the Z dosage hypothesis for avian sex determination."
19276633,Degree of sex differentiation of genetic female chicken treated with different doses of an aromatase inhibitor.,"Yang X, Zheng J, Na R, Li J, Xu G, Qu L, Yang N",Sex Dev. 2008;2(6):309-15. doi: 10.1159/000195680. Epub 2009 Mar 10.,"Injection of an aromatase inhibitor before gonadal sex differentiation can induce female-to-male sex reversal in chicken, but a higher dose could reduce hatchability. In the present study, the dosage effect of Fadrozole, a nonsteroidal aromatase inhibitor, on gonadal differentiation was analyzed in sex-reversed genetic female chicken. There was no significant difference for the hatchability among low-dose (0.1, 0.3 and 0.5 mg) Fadrozole-injected groups and control groups (p > 0.05), but in high-dose groups (1.0 mg and 1.3 mg) the hatchability was significantly reduced (p < 0.05). Complete phenotypic sex reversal was observed in both high- and low- dose groups, with more than 90% of genetic females reversed into phenotypic male chicks. The degree of gonadal differentiation in 124 chicken at 30 weeks of age was classified into 5 categories according to the visual appearance and histological structure of the gonads. Category I and V were standard ovary and testis, respectively, while category II, III, and IV represented gonads of slightly, moderately, and highly sex-reversed females, respectively. Most gonads in low-dose groups were classified into category I, II, and III, while those in high-dose groups were mainly category IV. The serum testosterone levels in the 1.3 mg group were significantly higher and the estradiol levels lower than those in low-dose groups (p < 0.05). In conclusion, the range from 0.5 to 1.0 mg Fadrozole is a key interval for survival of chicken embryos. The gonadal differentiation in sex-reversed females at 30 weeks of age is highly dependent on the dose of Fadrozole injected prior to gonadal sex differentiation."
17675865,Potential application of sperm bearing female-specific chromosome in chickens.,"Shimada K, Valdez MB Jr, Mizutani M, Namikawa T",Cytogenet Genome Res. 2007;117(1-4):240-7. doi: 10.1159/000103185.,"This paper reviews studies on sex reversal experiments in chickens, production of sperm bearing a female-specific chromosome, its application for poultry resources and finally a mechanism of sex differentiation of gonads in the chicken."
17435029,Fertilization and blastoderm development of quail oocytes after intracytoplasmic injection of chicken sperm bearing the W chromosome.,"Takagi S, Ono T, Tsukada A, Atsumi Y, Mizushima S, Saito N, Shimada K",Poult Sci. 2007 May;86(5):937-43. doi: 10.1093/ps/86.5.937.,"Our previous study demonstrated that elongated spermatids and sperm carrying the female-specific W-chromosome of the sex-reversed domestic fowl can activate the mouse oocyte, but whether they can fertilize the avian oocyte and lead to a developing zygote remains undetermined. A single sperm isolated from the semen and testis of normal rooster and from a testis of sex-reversed hen was microinjected into a quail oocyte and cultured for 20 to 24 h. Blastoderms were fixed, cleaved, nuclei stained by 4',6'-diamidino-2-phenylin-dole, and developmental stages were assessed. In the normal rooster group, ejaculated and testicular sperm induced blastodermal development in 22.6 and 20% of the quail oocytes, respectively. The developmental stages ranged from IV to VII. In the sex-reversal group, 20% of injected testicular sperm induced blastodermal development. The blastodermal stages varied from stage III to VI. Blastoderms after 4',6'-diamidino-2-phenylindole staining were assayed by PCR to identify the W chromosome of either chicken sperm or quail oocyte. The PCR assay results showed that 2 out of 9 developed blastoderms microinjected with sperm of sex-reversed hen were identified containing the female-specific W chromosome derived from sex-reversed hen. From these results, it is concluded that chicken sperm bearing the W chromosome possess fertilizing ability and can function to stimulate blastoderm development similar to that of normal chicken sperm carrying the Z chromosome."
17369546,Fertilizing ability of chicken sperm bearing the W chromosome.,"Takagi S, Tsukada A, Saito N, Shimada K",Poult Sci. 2007 Apr;86(4):731-8. doi: 10.1093/ps/86.4.731.,"In the sex-reversed domestic fowl, spermatids and sperm carrying the female-specific W chromosome have been demonstrated, but whether the spermatids can become functional sperm and can fertilize the oocyte remains undetermined. In the present study, sex reversal was induced by injection of a nonsteroidal aromatase inhibitor (Fadrozole) into the air sac of the chicken egg on d 4 of incubation, and the chicks were reared to 18 mo old. A single elongated spermatid or sperm was isolated from the testis from either normal roosters or sex-reversed hens, and each was microinjected into a mouse oocyte and cultured for 24 h. Although injected oocytes were monitored on the stage of microscope, they were classified into groups by the number of pronuclei. Those that showed male and female pronuclei (2PN) were considered to have oocyte-activating potency. In the normal rooster group, most semen and testicular sperm induced 2PN, whereas only half of the elongated spermatids induced 2PN. In the sex-reversal group, most testicular sperm induced 2PN, whereas nearly half of the elongated spermatids induced 2PN in the oocytes. There was no pronucleus in the oocytes after microinjection of medium only. A second experiment confirmed the higher rate of oocyte activation by testicular sperm than testicular elongated spermatids. In this second experiment, individual oocytes injected with spermatids and sperm of sex-reversed hens were assayed by PCR to identify the W chromosome. Most spermatids and sperm carried Z chromosome, whereas a minority carried W chromosome. However, the sperm carrying W chromosome evoked 2PN with the same rate of oocyte activation as those carrying Z chromosome. From these results, it is concluded that the chicken elongated spermatids and sperm carrying W chromosome may possess a fertilizing ability similar to normal chicken sperm carrying the Z chromosome."
17284429,[mRNA expression of genes related to avian sex determination during female-to-male sex reversal in ZW chicken embryos].,"Zheng JX, Yang N",Yi Chuan. 2007 Jan;29(1):81-6. doi: 10.1360/yc-007-0081.,"Dsx and mab-3-related transcription factor (DMRT1), Protein kinase C inhibitor (PKCIW) and Female-specific expression transcription factor (FET1) have been regarded as critical candidates of avian sex determination. Their mRNA expression was analyzed in chicken embryos during experimentally induced female-to-male sex-reversal by an aromatase inhibitor (AI) fadrozole. DMRT1 expression was higher in male (ZZ) gonads than in female (ZW) gonad prior to and throughout the period of sex differentiation. However, female-to-male sex-reversed ZW embryos showed elevated levels of DMRT1 expression similar to those of normal males, indicating that DMRT1 was associated with testis development. PKCIW gene expression was dimorphic between male and female gonads, and was up-regulated in AI-treated female embryos. This finding might account for the specific effect of PKCIW, functioning via heterodimerization with PKCI during avian sex determination. However, its elevated expression appeared to be insufficient to induce ovary development. On the other hand, FET1 expression was female-specific and unchanged in AI-treated female embryos. Results of present experiment suggested that DMRT1 is a determinant for testis development in birds."
16078736,[Characterization of the beta-actin gene of the rice field eel and its phylogeny in fish].,"Xia LX, Cheng HH, Guo YQ, Zhou RJ",Yi Chuan Xue Bao. 2005 Jul;32(7):689-95.,"Beta-actin is a member of the actin family of genes,which play important roles in maintaining cytoskeletal structure, cell motility, cell division, intracellular movements and contractile processes. We report here the identification of a beta-actin cDNA of the rice field eel,a teleost fish with a characteristic of natural sex reversal. The cDNA sequence of this gene was 1860 bp in length,encoding a 375 amino acid protein. Amino acid identities of the beta-actin between the rice field eel and other vertebrates including human, chicken, and other fishes, were more than 98%. RT-PCR showed expression of the rice field eel beta-actin in testis, ovotestis, ovary, heart, liver, spleen and brain,suggesting a ubiquitous expression pattern. Phylogenetic tree including all beta-actin cds of teleost fishes was constructed,which suggested consistently that teleost beta-actin can be classified into four types,but no fish has been found contains all the four types of beta-actin gene in its genome. The results that suggest lineage-specific beta-actin loss might happen in the radical evolution of teleost fishes."
15830351,Aromatase inhibition reduces expression of FOXL2 in the embryonic chicken ovary.,"Hudson QJ, Smith CA, Sinclair AH",Dev Dyn. 2005 Jul;233(3):1052-5. doi: 10.1002/dvdy.20388.,"P450-aromatase is the terminal estrogen-synthesizing enzyme and a key gene in avian sex determination. Aromatase is expressed specifically in female gonads, but not male gonads, at the onset of sexual differentiation. This enzyme shows temporal and spatial colocalization with the forkhead transcription factor FOXL2 in the embryonic chicken ovary, suggesting a causal link. Mutations in FOXL2 are associated with premature ovarian failure in humans. Foxl2 null mice also present with premature ovarian failure. Here, we show that FOXL2 expression is reduced but not abolished in chicken embryos subjected to experimental female to male sex-reversal with an aromatase inhibitor. This finding suggests that FOXL2 lies upstream of aromatase in avian sex determination, but that it responds to depleted estrogen synthesis. The reduction in FOXL2 expression may be accounted for by interruption of a positive feedback loop by means of estrogen, or the influence of testis promoting factors such as SOX9 and DMRT1 in the masculinized gonads."
15771626,Sex-specific and left-right asymmetric expression pattern of Bmp7 in the gonad of normal and sex-reversed chicken embryos.,"Hoshino A, Koide M, Ono T, Yasugi S",Dev Growth Differ. 2005 Feb;47(2):65-74. doi: 10.1111/j.1440-169x.2004.00783.x.,"A genetic switch determines whether the indifferent gonad develops into an ovary or a testis. In adult females of many avian species, the left ovary is functional while the right one regresses. In the embryo, bone morphogenetic proteins (BMP) mediate biological effects in many organ developments but their roles in avian sex determination and gonadal differentiation remains largely unknown. Here, we report the sex-specific and left-right (L-R) asymmetric expression pattern of Bmp7 in the chicken gonadogenesis. Bmp7 was L-R asymmetrically expressed at the beginning of genital ridge formation. After sexual differentiation occurred, sex-specific expression pattern of Bmp7 was observed in the ovary mesenchyme. In addition, ovary-specific Bmp7 expression was reduced in experimentally induced female-to-male reversal using the aromatase inhibitor (AI). These dynamic changes of expression pattern of Bmp7 in the gonad with or without AI treatment suggest that BMP may play roles in determination of L-R asymmetric development and sex-dependent differentiation in the avian gonadogenesis."
15507519,Altered specificity of Hint-W123Q supports a role for Hint inhibition by ASW in avian sex determination.,"Parks KP, Seidle H, Wright N, Sperry JB, Bieganowski P, Howitz K, Wright DL, Brenner C",Physiol Genomics. 2004 Dec 15;20(1):12-4. doi: 10.1152/physiolgenomics.00204.2004. Epub 2004 Oct 26.,"Hint is a universally conserved, dimeric AMP-lysine hydrolase encoded on the avian Z chromosome. Tandemly repeated on the female-specific W chromosome, Asw encodes a potentially sex-determining, dominant-negative Hint dimerization partner whose substrate-interacting residues were specifically altered in evolution. To test the hypothesis that Gln127 of Asw is responsible for depression and/or alteration of Hint enzyme activity, a corresponding mutant was created in the chicken Hint homodimer, and a novel substrate was developed that links reversal of AMP-lysine modification to aminomethylcoumarin release. Strikingly, the Hint-W123Q substitution reduced k(cat)/K(m) for AMP-lysine hydrolysis 17-fold, while it increased specificity for AMP-para-nitroaniline hydrolysis by 160-fold. The resulting 2,700-fold switch in enzyme specificity suggests that Gln127 could be the dominant component of Asw dominant negativity in avian feminization."
15196702,Differential expression of thyroid-stimulating hormone beta subunit in gonads during sex reversal of orange-spotted and red-spotted groupers.,"Wang Y, Zhou L, Yao B, Li CJ, Gui JF",Mol Cell Endocrinol. 2004 May 31;220(1-2):77-88. doi: 10.1016/j.mce.2004.03.007.,"We have cloned and characterized the full-length cDNA encoding thyroid-stimulating hormone beta-subunit (TSHbeta) from orange-spotted grouper Epinephelus coioides. It contains 913 nucleotides with an open reading frame encoding 146 amino acids with a 20 amino acid signal peptide. The grouper mature TSHbeta has 75, 70, 61, 59, 41, 42 and 40% identities to that of rainbow trout, Atlantic salmon, zebrafish, European eel, chicken, mouse and human, respectively. RT-PCR analysis indicated that the TSHbeta mRNA was expressed abundantly not only in pituitary but also in gonads. A more interesting finding is to reveal the differential TSHbeta expressions between the ovaries and the transitional gonads or testes in natural individuals of orange-spotted grouper and red-spotted grouper Epinephelus akaara, and in artificial sex reversal individuals of red-spotted grouper induced by MT feeding. In situ hybridization localization provided direct evidence that the TSHbeta was transcribed in the germ cells. In the growing oocytes, the TSHbeta transcripts were concentrated on the ooplasm periphery. In testicular tissues, the intensively expressed TSHbeta cells were found to be spermatogonia and spermatocytes in the spermatogenic cysts. This is the first report of a TSHbeta expressed in the gonads of any vertebrates in addition to the expected expression in the pituitary, and it expresses more transcripts in the gonads during sex reversal or testis than in the ovaries both in E. coioides and E. akaara. Importantly, the TSHbeta identification in germ cells allows us to further investigate the functional roles and the molecular mechanisms in gametogenesis of groupers, especially in sex reversal and in spermatogenesis."
15193450,Gene silencing by nuclear orphan receptors.,"Zhang Y, Dufau ML",Vitam Horm. 2004;68:1-48. doi: 10.1016/S0083-6729(04)68001-0.,"Nuclear orphan receptors represent a large and diverse subgroup in the nuclear receptor superfamily. Although putative ligands for these orphan members remain to be identified, some of these receptors possess intrinsic activating, inhibitory, or dual regulatory functions in development, differentiation, homeostasis, and reproduction. In particular, gene-silencing events elicited by chicken ovalbumin upstream promoter-transcription factors (COUP-TFs); dosage-sensitive sex reversal-adrenal hypoplasia congenita critical region on the X chromosome, gene 1 (DAX-1); germ cell nuclear factor (GCNF); short heterodimer partner (SHP); and testicular receptors 2 and 4 (TR2 and TR4) are among the best characterized. These orphan receptors are critical in controlling basal activities or hormonal responsiveness of numerous target genes. They employ multiple and distinct mechanisms to mediate target gene repression. Complex cross-talk exists between these orphan receptors at their cognate DNA binding elements and an array of steroid?nonsteroid hormone receptors, other transcriptional activators, coactivators and corepressors, histone modification enzyme complexes, and components of basal transcriptional components. Therefore, perturbation induced by these orphan receptors at multiple levels, including DNA binding activities, receptor homo- or heterodimerization, recruitment of cofactor proteins, communication with general transcriptional machinery, and changes at histone acetylation status and chromatin structures, may contribute to silencing of target gene expression in a specific promoter or cell-type context. Moreover, the findings derived from gene-targeting studies have demonstrated the significance of these orphan receptors' function in physiologic settings. Thus, COUP-TFs, DAX-1, GCNF, SHP, and TR2 and 4 are known to be required for multiple physiologic and biologic functions, including neurogenesis and development of the heart and vascular system steroidogenesis and sex determination, gametogenesis and embryonic development, and cholesterol?lipid homeostasis."
12840815,Degree of sex reversal as related to plasma steroid levels in genetic female chickens (Gallus domesticus) treated with Fadrozole.,"Vaillant S, Guemene D, Dorizzi M, Pieau C, Richard-Mercier N, Brillard JP",Mol Reprod Dev. 2003 Aug;65(4):420-8. doi: 10.1002/mrd.10318.,"The objectives of this work were to determine whether or not plasma levels of testosterone and estradiol reflect the various grades of sex reversal in genetic female chickens treated with Fadrozole (CGS 16949 A), a nonsteroidal aromatase inhibitor, and whether gonadal aromatase activity and plasma levels of testosterone and estradiol in treated females can or not be modified by post-hatch treatments with Fadrozole or Fadrozole + testosterone. Eggs were injected with 1 mg Fadrozole on day 4 of incubation. In females having developed sex-reversed gonads, endocrine parameters (estradiol and testosterone) at and after 13 weeks of age were indicative of the degree of sex reversal, with, for example, sex-reversed females with two testes having the highest levels of testosterone and the lowest levels of estradiol. Among these females, eight (from a total of 13) produced ejaculates with scarce and abnormal spermatozoa. Some motility was observable in the ejaculates from five of them. None of the post-hatch treatments had a significant effect on plasma levels of testosterone or estradiol (measured at 3-week intervals from week 4 to week 28 post-hatch) or on gonadal aromatase activity (measured at 12 and 28 weeks). In conclusion, these results indicate that plasma levels of testosterone and estradiol at and after 13 weeks of age are valuable indicators of the degree of sex reversal in female chickens treated with Fadrozole prior to gonadal sex differentiation. In pre-cited conditions, post-natal treatments with either Fadrozole or Fadrozole + testosterone had no apparent effect on the degree of sex reversal in these birds. Finally, the occurrence of ejaculates with motile although scarce and abnormal spermatozoa, revealed that epididymes and ducti deferens can develop and become functional in sex-reversed female chickens."
12533420,DMRT1 is upregulated in the gonads during female-to-male sex reversal in ZW chicken embryos.,"Smith CA, Katz M, Sinclair AH",Biol Reprod. 2003 Feb;68(2):560-70. doi: 10.1095/biolreprod.102.007294.,"Sex in birds is chomosomally based (ZZ male, ZW female), but the mechanism underlying sex determination remains unknown. An unresolved question is whether Z gene dosage plays a role in avian sex determination. DMRT1 is an avian Z-linked gene that shows higher expression in male gonads during embryogenesis and has been proposed as a putative testis-determining gene in birds. The Z-linkage of this gene makes it an ideal candidate for testing the question of gene dosage in avian testis determination. A higher level of DMRT1 expression in male (ZZ) versus female (ZW) embryonic gonads may reflect the presence of two Z-linked copies in the male, or it may be due to specific and active upregulation of DMRT1 during testis formation. A functional interventionist strategy was used to distinguish between these two possibilities. DMRT1 expression was analyzed in chicken embryos during experimentally induced female-to-male sex reversal, using the aromatase enzyme inhibitor fadrozole. DMRT1 expression was analyzed by whole mount in situ hybridization and reverse transcription polymerase chain reaction (for mRNA) and indirect immunofluorescence (for protein). Female-to-male sex-reversed embryos (genetically ZW) showed elevated levels of DMRT1 expression similar to those of normal males (with two copies of the Z chromosome). Elevated levels of DMRT1 are therefore associated with testis development, both in normal males (ZZ) and in sex-reversed females (ZW). SOX9 expression was also activated during female-to-male sex reversal but appeared delayed relative to DMRT1 upregulation. These results show that testis development does not require two Z-linked copies of DMRT1, but it does involve active upregulation of the gene. Higher levels of DMRT1 expression during testis differentiation therefore do not simply reflect a gene dosage difference between the two sexes but imply active involvement in male development."
11897195,Developmental endocrinology of the reproductive axis in the chicken embryo.,"Bruggeman V, Van As P, Decuypere E",Comp Biochem Physiol A Mol Integr Physiol. 2002 Apr;131(4):839-46. doi: 10.1016/s1095-6433(02)00022-3.,"In mammals, the phenotype of the homogametic sex develops in the (relative) absence of steroids and the phenotype of the heterogametic sex is imposed by the early action of steroids. In contrast, the heterogametic sex in avian species is the female and the presence of estrogens and their receptors plays a crucial role in female sexual differentiation. The time- and sex-dependent expression of enzymes involved in steroidogenesis which determine the ratio of androgens/estrogens produced by the gonads has been extensively investigated during the last 5-6 years. These results all show that the lack of estrogen synthesis in the male appears to be due to the extremely low levels of 17beta-hydroxysteroid dehydrogenase and P450aromatase expression. In females, extensive expression of the aromatase gene (around day 5-6 of incubation), leading to estrogen synthesis, and specific expression of the estrogen receptor-mRNA in the left gonad results in the development of a functional left ovary. Other sex differences can be found in the expression of the inhibin subunit genes in gonads of chicken embryos and in circulating concentrations of inhibin, follicle stimulating hormone (FSH) and steroids. Sex reversal attempts have been made by varying incubation temperatures, by using anti-estrogens, androgens, aromatase inhibitors and synthetic steroids. In ovo administration of a sex steroid hormone or an inhibitor of endogenous sex steroid synthesis can cause phenotypical sex reversal. All these experiments show that the development of gonads in birds is very sensitive to changes in the embryonic hormonal environment, sometimes resulting in changes of postnatal reproduction and even growth."
11748621,Sex reversal and aromatase in chicken.,"Vaillant S, Dorizzi M, Pieau C, Richard-Mercier N",J Exp Zool. 2001 Dec 1;290(7):727-40. doi: 10.1002/jez.1123.,"Aromatase inhibitors administered before sexual differentiation of the gonads can induce sex reversal in female chickens. To analyze the process of sex reversal, we have followed for several months the changes induced by Fadrozole, a nonsteroidal aromatase inhibitor, in gonadal aromatase activity and in morphology and structure of the female genital system. Fadrozole was injected into eggs on day four of incubation, and its effects were examined during the embryonic development and for eight months after hatching. In control females, aromatase activity in the right and the left gonad was high in the middle third of embryonic development, and then decreased up to hatching. After hatching, aromatase activity increased in the left ovary, in particular during folliculogenesis, whereas in the right regressing gonad, it continued to decrease to reach testicular levels at one month. In treated females, masculinization of the genital system was characterized by the maintenance of the right gonad and its differentiation into a testis, and by the differentiation of the left gonad into an ovotestis or a testis; however, in all individuals, the left Mullerian duct and the posterior part of the right Mullerian duct were maintained. In testes and ovotestes, aromatase activity was lower than in gonads of control females (except in the right gonad as of one month after hatching) but remained higher than in testes of control and treated males. Moreover, in ovotestes, aromatase activity was higher in parts displaying follicles than in parts devoid of follicles. The main structural changes in the gonads during sex reversal were partial (in ovotestes) or complete (in testes) degeneration of the cortex in the left gonad, and formation of an albuginea and differentiation of testicular cords/tubes in the two gonads. Testicular cords/tubes transdifferentiated from ovarian medullary cords and lacunae whose epithelium thickened and became Sertolian. Transdifferentiation occurred all along embryonic and postnatal development; thus, new testicular cords/tubes were continuously formed while others degenerated. The sex reversed gonads were also characterized by an abundant fibrous interstitial tissue and abnormal medullary condensations of lymphoid-like cells; in the persisting testicular cords/tubes, spermatogenesis was delayed and impaired. Related to aromatase activity, persistence of too high levels of estrogens can explain the presence of oviducts, gonadal abnormalities and infertility in sex reversed females."
