Pubmed_ID,Title,Author,Source,Abstract
21483806,"Roles of brca2 (fancd1) in oocyte nuclear architecture, gametogenesis, gonad tumors, and genome stability in zebrafish.","Rodriguez-Mari A, Wilson C, Titus TA, Canestro C, BreMiller RA, Yan YL, Nanda I, Johnston A, Kanki JP, Gray EM, He X, Spitsbergen J, Schindler D, Postlethwait JH",PLoS Genet. 2011 Mar;7(3):e1001357. doi: 10.1371/journal.pgen.1001357. Epub 2011 Mar 31.,"Mild mutations in BRCA2 (FANCD1) cause Fanconi anemia (FA) when homozygous, while severe mutations cause common cancers including breast, ovarian, and prostate cancers when heterozygous. Here we report a zebrafish brca2 insertional mutant that shares phenotypes with human patients and identifies a novel brca2 function in oogenesis. Experiments showed that mutant embryos and mutant cells in culture experienced genome instability, as do cells in FA patients. In wild-type zebrafish, meiotic cells expressed brca2; and, unexpectedly, transcripts in oocytes localized asymmetrically to the animal pole. In juvenile brca2 mutants, oocytes failed to progress through meiosis, leading to female-to-male sex reversal. Adult mutants became sterile males due to the meiotic arrest of spermatocytes, which then died by apoptosis, followed by neoplastic proliferation of gonad somatic cells that was similar to neoplasia observed in ageing dead end (dnd)-knockdown males, which lack germ cells. The construction of animals doubly mutant for brca2 and the apoptotic gene tp53 (p53) rescued brca2-dependent sex reversal. Double mutants developed oocytes and became sterile females that produced only aberrant embryos and showed elevated risk for invasive ovarian tumors. Oocytes in double-mutant females showed normal localization of brca2 and pou5f1 transcripts to the animal pole and vasa transcripts to the vegetal pole, but had a polarized rather than symmetrical nucleus with the distribution of nucleoli and chromosomes to opposite nuclear poles; this result revealed a novel role for Brca2 in establishing or maintaining oocyte nuclear architecture. Mutating tp53 did not rescue the infertility phenotype in brca2 mutant males, suggesting that brca2 plays an essential role in zebrafish spermatogenesis. Overall, this work verified zebrafish as a model for the role of Brca2 in human disease and uncovered a novel function of Brca2 in vertebrate oocyte nuclear architecture."
21304996,Quantitative trait loci involved in sex determination and body growth in the gilthead sea bream (Sparus aurata L.) through targeted genome scan.,"Loukovitis D, Sarropoulou E, Tsigenopoulos CS, Batargias C, Magoulas A, Apostolidis AP, Chatziplis D, Kotoulas G",PLoS One. 2011 Jan 31;6(1):e16599. doi: 10.1371/journal.pone.0016599.,"Among vertebrates, teleost fish exhibit a considerably wide range of sex determination patterns that may be influenced by extrinsic parameters. However even for model fish species like the zebrafish Danio rerio the precise mechanisms involved in primary sex determination have not been studied extensively. The zebrafish, a gonochoristic species, is lacking discernible sex chromosomes and the sex of juvenile fish is difficult to determine. Sequential protandrous hermaphrodite species provide distinct determination of the gender and allow studying the sex determination process by looking at the mechanism of sex reversal. This is the first attempt to understand the genetic basis of phenotypic variation for sex determination and body weight in a sequential protandrous hermaphrodite species, the gilthead sea bream (Sparus aurata). This work demonstrates a fast and efficient strategy for Quantitative Trait Loci (QTL) detection in the gilthead sea bream, a non-model but target hermaphrodite fish species. Therefore a comparative mapping approach was performed to query syntenies against two other Perciformes, the European sea bass (Dicentrarchus labrax), a gonochoristic species and the Asian sea bass (Lates calcarifer) a protandrous hermaphrodite. In this manner two significant QTLs, one QTL affecting both body weight and sex and one QTL affecting sex, were detected on the same linkage group. The co-segregation of the two QTLs provides a genomic base to the observed genetic correlation between these two traits in sea bream as well as in other teleosts. The identification of QTLs linked to sex reversal and growth, will contribute significantly to a better understanding of the complex nature of sex determination in S. aurata where most individuals reverse to the female sex at the age of two years through development and maturation of the ovarian portion of the gonad and regression of the testicular area. [Genomic sequences reported in this manuscript have been submitted to GenBank under accession numbers HQ021443-HQ021749.]."
20821638,Functional behavior and reproduction in androgenic sex reversed zebrafish (Danio rerio).,"Larsen MG, Baatrup E",Environ Toxicol Chem. 2010 Aug;29(8):1828-33. doi: 10.1002/etc.214.,"Endocrine-disrupting chemicals released into natural watercourses may cause biased sex ratios by sex reversal in fish populations. The present study investigated the androgenic sex reversal of zebrafish (Danio rerio) exposed to the androgenic compound 17beta-trenbolone (TB) and whether sex-changed females would revert to the female phenotype after cessation of TB exposure. 17beta-Trenbolone is a metabolite of trenbolone acetate, an anabolic steroid used as a growth promoter in beef cattle. 17beta-Trenbolone in runoff from cattle feedlots may reach concentrations that affect fish sexual development. Zebrafish were exposed to a concentration of 20 ng/L TB in a flow-through system for five months from egg until sexual maturity. This resulted in an all-male population. It was further found that all these phenotypic males displayed normal male courtship behavior and were able to reproduce successfully, implying that the sex reversal was complete and functional. None of the phenotypic males developed into females after six months in clean water, demonstrating that androgenic sex reversal of zebrafish is irreversible."
20661450,Sex reversal in zebrafish fancl mutants is caused by Tp53-mediated germ cell apoptosis.,"Rodriguez-Mari A, Canestro C, Bremiller RA, Nguyen-Johnson A, Asakawa K, Kawakami K, Postlethwait JH",PLoS Genet. 2010 Jul 22;6(7):e1001034. doi: 10.1371/journal.pgen.1001034.,"The molecular genetic mechanisms of sex determination are not known for most vertebrates, including zebrafish. We identified a mutation in the zebrafish fancl gene that causes homozygous mutants to develop as fertile males due to female-to-male sex reversal. Fancl is a member of the Fanconi Anemia/BRCA DNA repair pathway. Experiments showed that zebrafish fancl was expressed in developing germ cells in bipotential gonads at the critical time of sexual fate determination. Caspase-3 immunoassays revealed increased germ cell apoptosis in fancl mutants that compromised oocyte survival. In the absence of oocytes surviving through meiosis, somatic cells of mutant gonads did not maintain expression of the ovary gene cyp19a1a and did not down-regulate expression of the early testis gene amh; consequently, gonads masculinized and became testes. Remarkably, results showed that the introduction of a tp53 (p53) mutation into fancl mutants rescued the sex-reversal phenotype by reducing germ cell apoptosis and, thus, allowed fancl mutants to become fertile females. Our results show that Fancl function is not essential for spermatogonia and oogonia to become sperm or mature oocytes, but instead suggest that Fancl function is involved in the survival of developing oocytes through meiosis. This work reveals that Tp53-mediated germ cell apoptosis induces sex reversal after the mutation of a DNA-repair pathway gene by compromising the survival of oocytes and suggests the existence of an oocyte-derived signal that biases gonad fate towards the female developmental pathway and thereby controls zebrafish sex determination."
19684455,Comparative aspects of gonadal sex differentiation in medaka: a conserved role of developing oocytes in sexual canalization.,"Saito D, Tanaka M",Sex Dev. 2009;3(2-3):99-107. doi: 10.1159/000223075. Epub 2009 Aug 10.,"Medaka is a differentiated gonochoristic species with a male heterogametic sex determination. Here, we review recent studies on gonadal sex differentiation in medaka, as well as the experimental sex-reversal models available for this organism. The accumulated literature on teleost gonadal development facilitates comparative interspecies studies. Among these, comparison between medaka and zebrafish is of special interest, because zebrafish is an undifferentiated gonochorist that, nevertheless, shares many similarities with medaka and is also used as a small fish model for developmental biology. Accordingly, here we focus on the comparative aspects of gonadal development in medaka and zebrafish. In medaka, oogenesis begins in female gonads, whereas oogenesis is suppressed and germ cells remain in an undifferentiated state in male gonads. In zebrafish, oogenesis begins in all individuals, regardless of their future sex, while actual sex differentiation begins later in gonadal development, which means that degeneration of immature oocytes occurs in presumptive males, while oogenesis proceeds to completion in presumptive females. Despite these apparent differences between medaka and zebrafish, the process of gonadal development comprises similar stages: early oogenesis, early aromatase expression, later oocyte development or loss, sexually dimorphic expression of somatic genes, and spermatogenesis. We propose the concept of canalization as a key to gaining a comprehensive understanding of gonadal sex differentiation. In this respect, the possible role of the male-determining gene DMY/dmrt1bY is also discussed."
16459120,Identification of a novel C2 domain factor in ovaries of orange-spotted grouper (Epinephelus coioides).,"Ji GD, Zhou L, Wang Y, Xia W, Gui JF",Comp Biochem Physiol B Biochem Mol Biol. 2006 Mar;143(3):374-83. doi: 10.1016/j.cbpb.2005.12.012. Epub 2006 Feb 3.,"Follicle consists of an oocyte and a lot of surrounding follicular cells, and significant interactions exist between the oocyte and the somatic cells. In this study, a novel cDNA has been screened from a subtractive cDNA library between tail bud embryos and blastula embryos in the protogynous hermaphrodite orange-spotted grouper (Epinephelus coioides). Its full-length cDNA is 821 bp, and has an ORF of 414 bp for encoding a peptide of 137 aa, which shows 38%, 37%, 33%, and 33% homology with 4 putative proteins screened from zebrafish (Danio rerio). Conserved domain search in NCBI reveals a single C2 domain existing in the C2 domain superfamily proteins, and has only 7 beta strands in comparison with 8 beta strands of C2 domains in other C2 domain superfamily proteins. Artificial sex reversal, RT-PCR analysis and Western blot detection demonstrated ovary-specific expression of the C2 domain factor, and therefore the novel gene was designated as E. coioides ovary-specific C2 domain factor, EcOC2 factor. Moreover, predominant expression of EcOC2 factor was further revealed in grouper mature ovary, and its strong immunofluorescence signals were located between granulosa cells and oocyte zona radiata in grouper mature follicles. The data indicate that the novel EcOC2 factor might be a main component that associates between granulosa cells and the oocyte during oocyte maturation, and might play significant roles in regulating oocyte maturation and ovulation. Further studies on its developmental behaviour and physiological functions will elucidate the interactions between oocyte and the surrounding somatic cells and the underlying molecular mechanisms."
16281973,Zebrafish sex determination and differentiation: involvement of FTZ-F1 genes.,"von Hofsten J, Olsson PE",Reprod Biol Endocrinol. 2005 Nov 10;3:63. doi: 10.1186/1477-7827-3-63.,"Sex determination is the process deciding the sex of a developing embryo. This is usually determined genetically; however it is a delicate process, which in many cases can be influenced by environmental factors. The mechanisms controlling zebrafish sex determination and differentiation are not known. To date no sex linked genes have been identified in zebrafish and no sex chromosomes have been identified. However, a number of genes, as presented here, have been linked to the process of sex determination or differentiation in zebrafish. The zebrafish FTZ-F1 genes are of central interest as they are involved in regulating interrenal development and thereby steroid biosynthesis, as well as that they show expression patterns congruent with reproductive tissue differentiation and function. Zebrafish can be sex reversed by exposure to estrogens, suggesting that the estrogen levels are crucial during sex differentiation. The Cyp19 gene product aromatase converts testosterone into 17 beta-estradiol, and when inhibited leads to male to female sex reversal. FTZ-F1 genes are strongly linked to steroid biosynthesis and the regulatory region of Cyp19 contains binding sites for FTZ-F1 genes, further linking FTZ-F1 to this process. The role of FTZ-F1 and other candidates for zebrafish sex determination and differentiation is in focus of this review."
15196702,Differential expression of thyroid-stimulating hormone beta subunit in gonads during sex reversal of orange-spotted and red-spotted groupers.,"Wang Y, Zhou L, Yao B, Li CJ, Gui JF",Mol Cell Endocrinol. 2004 May 31;220(1-2):77-88. doi: 10.1016/j.mce.2004.03.007.,"We have cloned and characterized the full-length cDNA encoding thyroid-stimulating hormone beta-subunit (TSHbeta) from orange-spotted grouper Epinephelus coioides. It contains 913 nucleotides with an open reading frame encoding 146 amino acids with a 20 amino acid signal peptide. The grouper mature TSHbeta has 75, 70, 61, 59, 41, 42 and 40% identities to that of rainbow trout, Atlantic salmon, zebrafish, European eel, chicken, mouse and human, respectively. RT-PCR analysis indicated that the TSHbeta mRNA was expressed abundantly not only in pituitary but also in gonads. A more interesting finding is to reveal the differential TSHbeta expressions between the ovaries and the transitional gonads or testes in natural individuals of orange-spotted grouper and red-spotted grouper Epinephelus akaara, and in artificial sex reversal individuals of red-spotted grouper induced by MT feeding. In situ hybridization localization provided direct evidence that the TSHbeta was transcribed in the germ cells. In the growing oocytes, the TSHbeta transcripts were concentrated on the ooplasm periphery. In testicular tissues, the intensively expressed TSHbeta cells were found to be spermatogonia and spermatocytes in the spermatogenic cysts. This is the first report of a TSHbeta expressed in the gonads of any vertebrates in addition to the expected expression in the pituitary, and it expresses more transcripts in the gonads during sex reversal or testis than in the ovaries both in E. coioides and E. akaara. Importantly, the TSHbeta identification in germ cells allows us to further investigate the functional roles and the molecular mechanisms in gametogenesis of groupers, especially in sex reversal and in spermatogenesis."
14720586,An aromatase inhibitor or high water temperature induce oocyte apoptosis and depletion of P450 aromatase activity in the gonads of genetic female zebrafish during sex-reversal.,"Uchida D, Yamashita M, Kitano T, Iguchi T",Comp Biochem Physiol A Mol Integr Physiol. 2004 Jan;137(1):11-20. doi: 10.1016/s1095-6433(03)00178-8.,"Dietary administration of a cytochrome P450 aromatase (P450arom) inhibitor (fadrozole) in genetic female juveniles of zebrafish (Danio rerio) was performed at 15-40 days post-hatching. The percentage of gonadal masculinization in the genetic all-females at 40 days post-hatching, treated with 0, 10, 100 and 1000 microg fadrozole g(-1) diet(-1) were 0, 62.5, 100 and 100%, respectively. Rearing at high water temperature in genetic all-females was performed at 15-25 days post-hatching. The percentage of gonadal masculinization in the genetic all-females at 40 days post-hatching, at water temperatures of 28.5, 35 and 37 degrees C were 0, 68.8 and 100%, respectively. Terminal deoxynucleotidyl transferase-mediated dUTP nick-end labeling (TUNEL)-positive oocytes of early diplotene and perinucleolar stages in fadrozole-treated genetic females (1000 microg g(-1) diet(-1)) were observed at 15-40 days post-hatching during sex-reversal. In contrast, apoptotic oocytes of early diplotene stage in high temperature-treated genetic females (at 35 and 37 degrees C) during sex-reversal and presumptive males of wild-type fish during sex differentiation were found at 15-27 days post-hatching. Our findings indicate that oocyte apoptosis, depletion of P450arom activity and differentiation of spermatogonia during gonadal sex-reversal are caused by treatments of aromatase inhibitor or high water temperature."
14684994,The rice field eel as a model system for vertebrate sexual development.,"Cheng H, Guo Y, Yu Q, Zhou R",Cytogenet Genome Res. 2003;101(3-4):274-7. doi: 10.1159/000074348.,"Complex developmental mechanisms of vertebrates are unraveled using comparative genomic approaches. Several teleosts, such as zebrafish, medaka and pufferfish, are used as genetic model systems because they are amenable to studies of gene function. The rice field eel, a freshwater fish, is emerging as a specific model system for studies of vertebrate sexual development because of its small genome size and naturally occurring sex reversal. Data presented here support the use of the rice field eel as another important fish model for comparative genome studies, especially in vertebrate sexual development. This model system is complementary rather than redundant."
14568354,Gonad development and vitellogenin production in zebrafish (Danio rerio) exposed to ethinylestradiol and methyltestosterone.,"Orn S, Holbech H, Madsen TH, Norrgren L, Petersen GI",Aquat Toxicol. 2003 Dec 10;65(4):397-411. doi: 10.1016/s0166-445x(03)00177-2.,"In a partial life-cycle test, the impact of 17alpha-ethinylestradiol (EE2) and 17alpha-methyltestosterone (MT) on juvenile zebrafish was evaluated by use of vitellogenin measurements and gonadal development. Exposure to EE2 (1-25 ng/l) resulted in a dose-dependent increase in vitellogenin production starting at 2 ng/l. Significant changes in sex ratios in female direction were detected at 1 ng/l, with complete sex reversal taking place after exposure to 2 ng/l. No intersex fish were observed after exposure to EE2. Exposure to MT resulted in decreased vitellogenin concentrations. Complete sex reversal was detected in all MT concentrations used (26-1000 ng/l). A large proportion of intersex fish was observed after exposure to 1000 ng MT/l. The period of gonadal sex reversal in non-exposed zebrafish was also studied. The main morphological features of the transformation of ovaries into testis were observed 4-5 weeks after hatching."
12900561,"Sex determination and sex chromosome evolution in the medaka, Oryzias latipes, and the platyfish, Xiphophorus maculatus.","Volff JN, Schartl M",Cytogenet Genome Res. 2002;99(1-4):170-7. doi: 10.1159/000071590.,"The first vertebrate master sex-determining gene different from Sry has been very recently discovered in a small aquarium fish, the medaka (Oryzias latipes). In this fish, the X and Y chromosomes apparently differ only by a 250-kb Y-specific region containing dmrt1bY (also called DMY and dmrt1Y), a male-specific copy of the autosomal gene dmrt1. Dmrt1 is a putative transcription factor probably involved in testis formation in different vertebrate lineages. Dmrt1bY is the only gene having escaped the drastic process of degeneration that devastated the small Y-specific region of the medaka. Mutations leading to truncation or lower expression of dmrt1bY result in XY male-to-female sex reversal. Hence, both genetic and functional evidences converge in making dmrt1bY an outstanding candidate for the function of a master sex-determining gene in fish. Nevertheless, dmrt1bY could not be detected in certain other Oryzias species or in more divergent fishes. Phylogenetic analysis revealed that the duplication of the autosomal dmrt1 that formed dmrt1bY is young in evolutionary terms. Hence, dmrt1bY is not the universal master sex-determining gene in fish. Because the classical fish models, such as zebrafish and pufferfish, are not very adequate to study the basis of genetic sex determination, alternative models, such as the platyfish (Xiphophorus maculatus), are re-emerging. In this fish, which is a well-suited laboratory organism, gene loci involved in pigmentation, melanoma formation, and sexual maturity have been mapped close to the master sex-determining gene. Interestingly, the platyfish can harbor three different sex chromosomes (W, X, and Y) in certain natural populations. Bacterial artificial chromosome contigs covering the sex-determining region of the platyfish are already available, and the positional cloning of the master sex-determining gene(s) should provide new insights into sex determination and sex chromosome evolution in fish and other vertebrates."
12643983,Effects of exposure to 17alpha-ethinylestradiol during early development on sexual differentiation and induction of vitellogenin in zebrafish (Danio rerio).,"Andersen L, Holbech H, Gessbo A, Norrgren L, Petersen GI",Comp Biochem Physiol C Toxicol Pharmacol. 2003 Mar;134(3):365-74. doi: 10.1016/s1532-0456(03)00006-1.,"To determine the critical stage of zebrafish development where exposure to xenoestrogens can affect sex ratio and vitellogenin induction, zebrafish (Danio rerio) were exposed to 17alpha-ethinylestradiol (actual concentration 15.4+/-1.4 ng EE2/l) during early development: from fertilisation to hatch; hatch to 10 days post hatch (dph); 10-20 dph; 20-30 dph; 20-40 dph; 20-60 dph; fertilisation to 25 dph; or hatch to 60 dph. Vitellogenin was measured in whole body homogenate 30 dph by ELISA and sex ratio was determined 60 dph by histological examination of the gonads. All exposure periods significantly induced vitellogenin synthesis and affected the sex differentiation leading to development of ovo-testis or complete feminisation of the exposed fish depending on exposure period. Complete sex reversal was obtained in groups exposed from 20 to 60 dph and hatch to 60 dph. The half-life for degradation of vitellogenin was calculated. Juvenile zebrafish were exposed to 15.4+/-1.4 ng EE2/l (actual concentration) from fertilisation to 25 dph and transferred to clean water, after which weekly measurements of vitellogenin concentration in whole body homogenate were performed until day 46 post hatch. The half-life of vitellogenin was 2.4 days."
12012235,Zebrafish sox9b is an early neural crest marker.,"Li M, Zhao C, Wang Y, Zhao Z, Meng A",Dev Genes Evol. 2002 May;212(4):203-6. doi: 10.1007/s00427-002-0235-2. Epub 2002 Apr 18.,"Sox9 is a transcription factor related to campomelic dysplasia and sex reversal in human patients. Earlier studies in zebrafish led to the identification of two homologues of mammalian sox9, sox9a and sox9b. The present study represents the first evaluation of expression patterns of zebrafish sox9b during early embryogenesis. Our analyses reveal that sox9b transcripts are present throughout the life-cycle of the zebrafish, but exhibit tissue-specific distribution during embryogenesis. Zygotic expression of sox9b occurs in the anterolateral margins and the midline of the prospective dorsal neuroectoderm during late gastrulation. During early segmentation, the transcript is expressed in pairs of longitudinal bands in the prospective midbrain, hindbrain, and trunk, which identify the cranial and trunk neural crest progenitors. Neural crest cells cease expression of sox9b during migration, but some of their derivatives resume sox9b expression. Sox9b can serve as a marker for neural crest precursors."
11543627,Genomic organization and expression of the doublesex-related gene cluster in vertebrates and detection of putative regulatory regions for DMRT1.,"Brunner B, Hornung U, Shan Z, Nanda I, Kondo M, Zend-Ajusch E, Haaf T, Ropers HH, Shima A, Schmid M, Kalscheuer VM, Schartl M",Genomics. 2001 Sep;77(1-2):8-17. doi: 10.1006/geno.2001.6615.,"Genes related to the Drosophila melanogaster doublesex and Caenorhabditis elegans mab-3 genes are conserved in human. They are identified by a DNA-binding homology motif, the DM domain, and constitute a gene family (DMRTs). Unlike the invertebrate genes, whose role in the sex-determination process is essentially understood, the function of the different vertebrate DMRT genes is not as clear. Evidence has accumulated for the involvement of DMRT1 in male sex determination and differentiation. DMRT2 (known as terra in zebrafish) seems to be a critical factor for somitogenesis. To contribute to a better understanding of the function of this important gene family, we have analyzed DMRT1, DMRT2, and DMRT3 from the genome model organism Fugu rubripes and the medakafish, a complementary model organism for genetics and functional studies. We found conservation of synteny of human chromosome 9 in F. rubripes and an identical gene cluster organization of the DMRTs in both fish. Although expression analysis and gene linkage mapping in medaka exclude a function for any of the three genes in the primary step of male sex determination, comparison of F. rubripes and human sequences uncovered three putative regulatory regions that might have a role in more downstream events of sex determination and human XY sex reversal."
10359848,Identification of a novel Sry-related gene and its germ cell-specific expression.,"Osaki E, Nishina Y, Inazawa J, Copeland NG, Gilbert DJ, Jenkins NA, Ohsugi M, Tezuka T, Yoshida M, Semba K",Nucleic Acids Res. 1999 Jun 15;27(12):2503-10. doi: 10.1093/nar/27.12.2503.,"Sox family proteins are characterized by a unique DNA-binding domain, a HMG box which shows at least 50% sequence similarity with mouse Sry, the sex-determining factor. At present almost 30 Sox genes have been identified. Members of this family have been shown to be conserved during evolution and to play key roles during animal development. Some are involved in human diseases, including sex reversal. Here we report the isolation of a novel member of the Sox gene family, Sox30, which may constitute a distinct subgroup of this family. Using a bacterially expressed DNA-binding domain of Sox30, we show that it is able to specifically recognize the ACAAT motif. Furthermore, Sox30 is capable of activating transcription from a synthetic promoter containing the ACAAT motif. The specific expression of Sox30 in normal testes, but not in maturing germ cell-deficient testes, suggests the involvement of Sox30 in differentiation of male germ cells. Mapping analyses revealed that the Sox30 gene is located on human chromosome 5 (5q33) and on mouse chromosome 11."
